row,latitude,longitude,aggresiveness score,lane
0,42.3048407,-83.69274,21.18589125825727,1.0
1,42.3048407,-83.69274,21.18589125825727,1.0
2,42.3048407,-83.69274,21.18589125825727,1.0
3,42.3048407,-83.69274,21.18589125825727,1.0
4,42.3048407,-83.69274,21.18589125825727,1.0
5,42.3048407,-83.69274,21.18589125825727,1.0
6,42.3048407,-83.69274,21.18589125825727,1.0
7,42.3048407,-83.69274,21.18589125825727,1.0
8,42.3048407,-83.69274,21.18589125825727,1.0
9,42.3048407,-83.69274,21.18589125825727,1.0
10,42.3048407,-83.69274,21.18589125825727,1.0
11,42.3048407,-83.69274,21.18589125825727,1.0
12,42.3048407,-83.69274,21.18589125825727,1.0
13,42.3048407,-83.69274,21.18589125825727,1.0
14,42.3048407,-83.69274,21.18589125825727,1.0
15,42.3048407,-83.69274,21.18589125825727,1.0
16,42.3048407,-83.69274,21.18589125825727,1.0
17,42.3048407,-83.69274,21.18589125825727,1.0
18,42.3048407,-83.69274,21.18589125825727,1.0
19,42.3048407,-83.69274,21.18589125825727,1.0
20,42.3048407,-83.69274,21.18589125825727,1.0
21,42.3048407,-83.69274,21.18589125825727,1.0
22,42.3048407,-83.69274,21.18589125825727,1.0
23,42.3048407,-83.69274,21.18589125825727,1.0
24,42.3048407,-83.69274,21.18589125825727,1.0
25,42.3048407,-83.69274,21.18589125825727,1.0
26,42.3048407,-83.69274,21.18589125825727,1.0
27,42.3048407,-83.69274,21.18589125825727,1.0
28,42.3048407,-83.69274,21.18589125825727,1.0
29,42.3048407,-83.69274,21.18589125825727,1.0
30,42.3048407,-83.69274,21.18589125825727,1.0
31,42.3048407,-83.69274,21.18589125825727,1.0
32,42.3048407,-83.69274,21.18589125825727,1.0
33,42.3048407,-83.69274,21.18589125825727,1.0
34,42.3048407,-83.69274,21.18589125825727,1.0
35,42.3048407,-83.69274,21.18589125825727,1.0
36,42.3048407,-83.69274,21.18589125825727,1.0
37,42.3048407,-83.69274,21.18589125825727,1.0
38,42.3048407,-83.69274,21.18589125825727,1.0
39,42.3048407,-83.69274,21.18589125825727,1.0
40,42.3048407,-83.69274,21.18589125825727,1.0
41,42.3048407,-83.69274,21.18589125825727,1.0
42,42.3048407,-83.69274,21.18589125825727,1.0
43,42.3048407,-83.69274,21.18589125825727,1.0
44,42.3048407,-83.69274,21.18589125825727,1.0
45,42.3048407,-83.69274,21.18589125825727,1.0
46,42.3048407,-83.69274,21.18589125825727,1.0
47,42.3048407,-83.69274,21.18589125825727,1.0
48,42.3048407,-83.69274,21.18589125825727,1.0
49,42.3048407,-83.69274,21.18589125825727,1.0
50,42.3048407,-83.69274,21.18589125825727,1.0
51,42.3048407,-83.69274,21.18589125825727,1.0
52,42.3048407,-83.69274,21.18589125825727,1.0
53,42.3048407,-83.69274,21.18589125825727,1.0
54,42.3048482,-83.69273969999998,21.18589125825727,1.0
55,42.3048503,-83.69274039999998,21.18589125825727,1.0
56,42.3048513,-83.6927407,21.18589125825727,1.0
57,42.30485529999999,-83.69274200000002,21.18589125825727,1.0
58,42.3048565,-83.69274240000001,21.18589125825727,1.0
59,42.3048622,-83.69274539999998,21.18589125825727,1.0
60,42.3048705,-83.69274829999998,21.18589125825727,1.0
61,42.304874100000006,-83.69274949999998,21.18589125825727,1.0
62,42.3048759,-83.6927501,21.18589125825727,1.0
63,42.3048868,-83.6927563,21.18589125825727,1.0
64,42.3048911,-83.692758,21.18589125825727,1.0
65,42.3048957,-83.69275979999998,21.18589125825727,1.0
66,42.30490770000001,-83.69276699999998,21.18589125825727,1.0
67,42.3049128,-83.6927692,21.18589125825727,1.0
68,42.304918,-83.69277129999998,21.18589125825727,1.0
69,42.30492320000001,-83.6927735,21.18589125825727,1.0
70,42.304928600000004,-83.6927759,21.18589125825727,1.0
71,42.30493679999999,-83.6927819,21.18589125825727,1.0
72,42.304942600000004,-83.69278440000002,21.18589125825727,1.0
73,42.3049486,-83.69278709999998,21.18589125825727,1.0
74,42.3049548,-83.6927898,21.18589125825727,1.0
75,42.304961,-83.6927927,21.18589125825727,1.0
76,42.3049722,-83.69279990000003,21.18589125825727,1.0
77,42.3049753,-83.69280129999999,21.18589125825727,1.0
78,42.3049856,-83.69280599999998,21.18589125825727,1.0
79,42.3049925,-83.6928092,21.18589125825727,1.0
80,42.304995899999994,-83.69281079999998,21.18589125825727,1.0
81,42.30500429999999,-83.6928167,21.18589125825727,1.0
82,42.3050115,-83.69281989999998,21.18589125825727,1.0
83,42.3050227,-83.692825,21.18589125825727,1.0
84,42.30503820000001,-83.692832,21.18589125825727,1.0
85,42.3050473,-83.6928382,21.18589125825727,1.0
86,42.30505520000001,-83.69284189999998,21.18589125825727,1.0
87,42.3050592,-83.69284379999998,21.18589125825727,1.0
88,42.3050717,-83.6928494,21.18589125825727,1.0
89,42.3050758,-83.69285129999999,21.18589125825727,1.0
90,42.30509,-83.6928597,21.18589125825727,1.0
91,42.305094399999994,-83.69286170000002,21.18589125825727,1.0
92,42.3051032,-83.6928657,21.18589125825727,1.0
93,42.3051165,-83.69287159999998,21.18589125825727,1.0
94,42.3051209,-83.6928736,21.18589125825727,1.0
95,42.3051318,-83.69288,21.18589125825727,1.0
96,42.305141,-83.69288399999998,21.18589125825727,1.0
97,42.30515020000001,-83.69288809999998,21.18589125825727,1.0
98,42.3051598,-83.69289189999998,21.18589125825727,1.0
