row,latitude,longitude,aggresiveness score,lane,time
27,42.305632,-83.69105040000000,42.450099354368500,3,2020-06-16T00:00:27
28,42.3056275,-83.69106670000000,42.450099354368500,3,2020-06-16T00:00:28
29,42.3056227,-83.69108320000000,42.450099354368500,3,2020-06-16T00:00:29
30,42.3056131,-83.6911162,42.450099354368500,3,2020-06-16T00:00:30
31,42.30560850000000,-83.69113270000000,42.450099354368500,3,2020-06-16T00:00:31
32,42.30560380000000,-83.69114930000000,42.450099354368500,3,2020-06-16T00:00:32
33,42.3055991,-83.69116590000000,42.450099354368500,3,2020-06-16T00:00:33
34,42.3055946,-83.6911824,42.450099354368500,3,2020-06-16T00:00:34
35,42.30558970000000,-83.69119910000000,42.450099354368500,3,2020-06-16T00:00:35
36,42.3055807,-83.69123260000000,42.450099354368500,3,2020-06-16T00:00:36
37,42.3055758,-83.69124920000000,42.450099354368500,3,2020-06-16T00:00:37
38,42.3055713,-83.69126590000000,42.450099354368500,3,2020-06-16T00:00:38
39,42.30556180000000,-83.6912993,42.450099354368500,3,2020-06-16T00:00:39
40,42.305547600000000,-83.6913493,42.450099354368500,3,2020-06-16T00:00:40
41,42.3055428,-83.691366,42.450099354368500,3,2020-06-16T00:00:41
42,42.3055383,-83.69138270000000,42.450099354368500,3,2020-06-16T00:00:42
43,42.3055338,-83.6913996,42.450099354368500,3,2020-06-16T00:00:43
44,42.3055193,-83.69145020000000,42.450099354368500,3,2020-06-16T00:00:44
45,42.30551,-83.6914841,42.450099354368500,3,2020-06-16T00:00:45
46,42.30550570000000,-83.691501,42.450099354368500,3,2020-06-16T00:00:46
47,42.3054961,-83.6915348,42.450099354368500,3,2020-06-16T00:00:47
48,42.3054914,-83.69155170000000,42.450099354368500,3,2020-06-16T00:00:48
49,42.3054868,-83.6915686,42.450099354368500,3,2020-06-16T00:00:49
50,42.3054821,-83.6915856,0.0,3,2020-06-16T00:00:50
51,42.3054776,-83.6916026,0.0,3,2020-06-16T00:00:51
52,42.3054728,-83.6916195,0.0,3,2020-06-16T00:00:52
53,42.305468,-83.6916366,0.0,3,2020-06-16T00:00:53
54,42.305463400000000,-83.6916536,0.0,3,2020-06-16T00:00:54
55,42.3054588,-83.6916706,0.0,3,2020-06-16T00:00:55
56,42.3054494,-83.6917046,0.0,3,2020-06-16T00:00:56
57,42.305440000000000,-83.6917383,0.0,3,2020-06-16T00:00:57
58,42.3054354,-83.6917552,0.0,3,2020-06-16T00:00:58
59,42.3054307,-83.6917721,0.0,3,2020-06-16T00:00:59
60,42.3054261,-83.6917891,0.0,3,2020-06-16T00:01:00
61,42.3054216,-83.6918061,0.0,3,2020-06-16T00:01:01
62,42.3054169,-83.6918231,0.0,3,2020-06-16T00:01:02
63,42.30541230000000,-83.6918402,0.0,3,2020-06-16T00:01:03
64,42.3054076,-83.691857,0.0,3,2020-06-16T00:01:04
65,42.30540300000000,-83.6918738,0.0,3,2020-06-16T00:01:05
66,42.3053982,-83.6918905,0.0,3,2020-06-16T00:01:06
67,42.3053889,-83.6919242,0.0,3,2020-06-16T00:01:07
68,42.3053655,-83.6920087,0.0,3,2020-06-16T00:01:08
69,42.3053563,-83.6920425,0.0,3,2020-06-16T00:01:09
70,42.3053471,-83.6920762,0.0,3,2020-06-16T00:01:10
71,42.3053424,-83.6920931,0.0,3,2020-06-16T00:01:11
72,42.30533300000000,-83.6921267,0.0,3,2020-06-16T00:01:12
73,42.3053285,-83.6921435,0.0,3,2020-06-16T00:01:13
74,42.3053239,-83.6921603,0.0,3,2020-06-16T00:01:14
75,42.30531920000000,-83.6921771,0.0,3,2020-06-16T00:01:15
76,42.3053052,-83.6922275,0.0,3,2020-06-16T00:01:16
77,42.3053005,-83.69224440000000,0.0,3,2020-06-16T00:01:17
78,42.3052961,-83.6922611,0.0,3,2020-06-16T00:01:18
79,42.3052912,-83.69227770000000,0.0,3,2020-06-16T00:01:19
80,42.3052817,-83.6923115,0.0,3,2020-06-16T00:01:20
81,42.3052732,-83.69234510000000,0.0,3,2020-06-16T00:01:21
82,42.3052686,-83.69236190000000,0.0,3,2020-06-16T00:01:22
83,42.305263400000000,-83.69237890000000,0.0,3,2020-06-16T00:01:23
84,42.305259,-83.6923958,0.0,3,2020-06-16T00:01:24
85,42.30525480000000,-83.6924125,0.0,3,2020-06-16T00:01:25
86,42.30525,-83.69242940000000,0.0,3,2020-06-16T00:01:26
87,42.30524550000000,-83.69244620000000,0.0,3,2020-06-16T00:01:27
88,42.3052409,-83.6924631,0.0,3,2020-06-16T00:01:28
89,42.3052364,-83.69247990000000,0.0,3,2020-06-16T00:01:29
90,42.3052226,-83.69253020000000,0.0,3,2020-06-16T00:01:30
91,42.3052177,-83.6925468,20.0,3,2020-06-16T00:01:31
92,42.3052131,-83.6925636,15.0,3,2020-06-16T00:01:32
93,42.305203800000000,-83.6925973,10.0,3,2020-06-16T00:01:33
94,42.3051991,-83.6926141,0.0,3,2020-06-16T00:01:34
95,42.3051944,-83.6926309,5.0,3,2020-06-16T00:01:35
96,42.3051898,-83.69264790000000,5.0,3,2020-06-16T00:01:36
97,42.3051851,-83.6926647,1.0,3,2020-06-16T00:01:37
98,42.3051802,-83.69268150000000,5.0,3,2020-06-16T00:01:38
